OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y,
291141,29,11769,1,1,1,44,0,5,510,65000,CST PARK AVE  MO 100,,IS 44 E,S 13 T 45 N R 7 E,5.08,467.644,1,9,0,38365379,90113798,1,3,1,1,11,1952,4,20,53654,2023,5,21.9,0,45,1,1,0,1,0,5,N,0,0,P,1,1,4,2,3,2,11,45,22.3,32,983.6,0,0,21.9,26.3,5.08,H,4.27,H,0.4,0.4,6,6,7,N,N,1,46.8,1,27.9,6,6,3,5,N,8,,,0,923,24,Y24,N,N,923,,,,,,,,,,1,R,1,,1,0,1978,1,3,0,0,18,1,,Y,N,67068,2043,,N,29,F,6,25868.68,MM,303,38.613986,-90.197139,-90.1971390000888,38.6139859997303,
307569,29,34263,1,5,1,0,0,5,510,65000,IS 64,,TAYLOR AVE S,S 17 T 45 N R 7 E,99.99,4.017,0,,,38375542,90153760,5,3,1,1,17,2015,2,10,6284,2023,0,8.5,0,0,0,1,1,N,N,4,N,0,0,A,5,1,5,4,0,0,2,0,8.5,25.9,52.7,1.7,1.7,12.5,13.3,99.99,H,4.75,H,20.4,21.3,7,7,8,N,N,1,55.8,1,33.3,7,5,4,5,N,7,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,9426,2043,,N,29,G,7,700.91,ST,724,38.632061,-90.260444,-90.2604440004062,38.6320609998603,
296706,29,1937,1,5,1,0,0,5,510,65000,IS 44,,COMPTON AVE S,S 28 T 45 N R 7 E,99.99,3.246,0,,,38365480,90135742,3,3,1,1,16,1970,2,9,5071,2023,5,7.3,0,16,0,1,1,N,N,5,N,0,0,P,5,1,4,2,0,0,4,0,8.5,30.8,74.1,0,0,11,14.5,99.99,H,4.57,H,4.4,4.4,7,5,6,N,N,1,49.5,1,29.7,5,4,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,2014,1,1,1,3,3,0,,Y,N,7099,2043,,N,29,F,5,1074.45,AM,1202,38.615097,-90.232636,-90.232636000406,38.6150969996732,
134602,17,82001200000000,1,1,1,55,0,8,163,1660,Missouri Avenue,,I-55/64, US 40 EB,1/2 mi W 3rd St Exit,99.99,2.784,1,0000I05500,0,38374133,90094225,2,3,1,1,11,1965,3,2,52650,2019,6,17.1,0,20,0,1,0,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,17.4,20.5,46.1,0,0,17.1,18,99.99,H,99.99,H,1.8,30.4,5,7,7,N,N,6,67.1,6,35.6,7,6,4,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,1,N,1,,1,0,1993,1,9,0,0,10,1,,Y,N,53177,2046,0,N,17,F,5,829.8,ST,724,38.628147,-90.161736,-90.1617360003812,38.6281470001675
312395,29,605,1,5,1,0,0,5,510,65000,CST FOREST PARK AVE,,MARKET ST E,S 22 T 45 N R 7 E,99.99,0.364,0,,,38375270,90134731,3,3,1,1,19,1963,2,2,3360,2023,4,7.3,0,0,0,0,0,1,0,5,N,0,0,A,1,1,2,6,0,0,3,0,8.5,21.3,61.9,0,0,8.5,10,99.99,H,4.6,H,3.8,3.5,5,5,7,N,N,1,57.6,1,34.2,5,3,6,5,N,7,35,1,7.2,723,24,N,N,N,,,,834,83,1252,2024,,,,0,R,1,,0,0,0,1,6,0,0,5,0,,Y,N,5040,2043,,N,29,F,5,619,MM,303,38.630872,-90.229314,-90.2293139999426,38.6308720001024,
304294,29,3113,1,3,7,0,0,5,510,65000,OVER FILL,,RP MARKET ST TO IS,S 22 T 45 N R 7 E,99.99,0.433,1,102881,0,38375218,90135610,8,3,1,1,11,1981,1,0,4640,2023,6,5.5,0,0,0,1,1,1,0,5,N,0,0,A,1,0,2,1,0,0,2,0,7.6,14.1,27.7,0.2,0.2,7.6,8.6,99.99,N,0,N,0,0,5,5,7,N,N,1,63.9,1,37.8,5,7,N,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,1,0,1,18,0,,Y,N,5800,2043,,N,29,F,5,238.22,ST,724,38.631161,-90.23225,-90.2322499997183,38.6311609996986,
314610,29,880,1,1,1,55,0,5,510,65000,CST POTOMAC ST,,IS 55 S,S 34 T 45 N R 7 E,99.99,5.541,1,13,0,38351795,90125220,1,3,1,1,11,1965,4,2,45727,2023,6,18.9,0,30,0,1,1,1,1,5,N,0,0,A,1,1,2,1,0,0,3,0,16.5,18.7,47.9,0.2,0.2,16.5,17.3,99.99,H,5.92,H,2.1,0,6,6,6,N,N,1,57.6,1,35.1,6,2,4,5,N,8,35,1,5.8,823,24,N,N,N,,,,1253,125,1880,2024,,,,1,L,1,,1,0,1985,1,3,1,0,12,1,,Y,N,57159,2043,,N,29,F,6,828.67,AM,1202,38.588183,-90.214328,-90.214327999844,38.5881829997852,
314665,29,890,1,5,1,0,0,5,510,65000,IS 55,,SIDNEY ST E,S 27 T 45 N R 7 E,99.99,2.361,0,,,38361008,90125257,5,3,1,1,17,1964,2,8,2072,2023,4,7.3,0,9,0,0,0,0,0,5,N,0,0,A,1,1,2,6,0,0,4,0,11,21.9,72.2,1.5,1.5,11,14.5,99.99,H,4.55,H,3,2.7,6,6,6,N,N,2,62.1,2,34.2,6,5,3,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,1985,1,9,0,0,3,0,,Y,N,3108,2043,,N,29,F,6,1046.9,AM,1202,38.602828,-90.2147,-90.214700000288,38.6028280001198,
303206,29,29758,1,5,1,0,0,5,510,65000,UP & BNSF RR,,KINGSHIGHWAY,S 19 T 45 N R 7 E,99.99,0,0,,,38372359,90155583,2,3,4,4,14,1993,6,0,50000,2023,6,23.2,0,0,0,1,0,1,1,5,N,0,0,P,1,2,4,2,0,0,6,0,23.2,34.7,151.9,1.6,1.6,23.2,27.2,99.99,R,6.4,R,1.5,0,7,7,7,N,N,1,65.7,1,34.2,7,4,3,5,N,8,,,0,423,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,2,0,0,1,5,0,,Y,N,67500,2043,,N,29,G,7,4131.68,ST,724,38.623219,-90.265508,-90.2655080003938,38.6232189999008,
312684,29,6420,1,1,1,64,0,5,510,65000,RP VANDEVENTER AVE TO,,IS 64 E,S 20 T 45 N R 7 E,99.99,59.42,1,6372,0,38375132,90150299,24,3,1,1,11,1956,3,1,46556,2023,5,11.6,0,57,0,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,16,20.7,24.1,0,0,14.6,16.7,99.99,H,4.7,H,2.1,0,7,7,6,N,N,1,56.7,1,34.2,6,4,4,5,N,6,,,0,723,24,N,N,Y48,,,721,,,,,,,,1,N,1,,1,0,1977,1,3,1,0,12,1,,Y,N,58195,2043,,N,29,F,6,402.47,MM,303,38.630786,-90.250681,-90.2506810003039,38.6307859999223,
134605,17,82001500000000,1,1,1,55,0,8,163,1660,ST CLAIR AVE,,I-55 WB, US 40 WB,W of ESL Tri-level,99.99,4.168,1,0000I05500,0,38375645,90085528,2,3,1,1,11,1960,3,4,33650,2021,6,17.1,0,15,1,1,1,1,0,5,N,0,0,A,6,1,3,2,0,0,1,0,17.8,25.3,26.2,0,0,17.5,18.4,99.99,H,99.99,H,3,30.4,7,6,6,N,N,6,92.3,6,49.2,6,7,5,5,N,8,,,0,523,24,N,N,N,,,,,,,,,0,,1,N,1,,1,0,1992,1,0,0,1,16,1,,Y,N,33987,2046,0,N,17,F,6,482.08,ST,724,38.632347,-90.148689,-90.1486890003487,38.6323469996574
135037,17,82600100000000,1,8,1,0,0,8,163,1660,Miss.River TRRA Front 8t,,MLK bridge,East St. Louis,6.1,0.016,1,2079900000,0,38375136,90104186,2,3,1,1,14,1950,3,4,7900,2022,5,11.6,0,0,0,1,1,1,0,2,1,16.8,286.5,P,1,8,4,10,4,2,3,31,7.3,293.5,1222.3,0,0,11.6,13.2,99.99,H,99.99,H,5.1,0,6,5,5,7,N,6,30.8,6,18.8,4,2,9,5,9,8,31,1,1222.9,922,24,Y24,Y60,N,922,922,,11900,1900,13800,,297,50,3954,0,N,2,,1,0,1988,1,0,0,1,7,0,5,Y,5,9747,2046,0,N,17,F,5,16134.36,ST,724,38.630933,-90.178294,-90.1782940001247,38.6309329996698,
292031,29,12884,1,5,1,0,0,5,510,65000,UP RR,,TOWER GR-VANDEVENT,S 20 T 45 N R 7 E,99.99,0,0,,,38372092,90151988,1,3,4,4,16,1984,6,0,19900,2023,5,21.3,0,0,1,0,0,0,0,5,N,0,0,P,1,2,2,7,0,0,2,0,12.2,12.2,25.3,3,1.8,55.5,104.5,99.99,R,6.86,N,0,0,6,6,7,N,N,2,36,2,24.3,6,9,N,5,N,8,,,0,423,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,N,6,0,1,5,0,,Y,N,26865,2043,,N,29,F,6,2643.85,AM,303,38.621728,-90.256303,-90.25630299961,38.6217280001266,
308631,29,35300,1,5,1,0,0,5,510,65000,IS 44,,GRAND BLVD S,S 2122 T 45 N R 7 E,99.99,7.165,1,68731,0,38365990,90142181,3,3,1,1,14,2016,6,8,21768,2023,0,25.6,0,1,0,1,1,1,1,4,N,0,0,A,1,1,6,4,0,0,2,0,25.6,25.5,51.1,2.6,2.6,25.6,32.3,99.99,H,4.9,H,3.4,2.2,7,7,8,N,N,1,69.3,1,29.7,7,5,5,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,2,,1,0,0,1,1,0,1,5,0,,Y,N,30475,2043,,N,29,G,7,1650.53,ST,724,38.616639,-90.239392,-90.2393919996891,38.6166389997022,
306000,29,32776,1,5,1,0,0,5,510,65000,MISSISSIPPI RVR,,SALISBURY ST,S 1005 T 45 N R 7 E,5.82,0,0,,,38395337,90111027,32,3,1,1,14,1910,2,0,10000,2023,5,10.4,0,0,1,1,1,1,1,4,1,14.6,152.4,A,1,5,4,10,4,2,3,31,7.3,157.7,1747.5,0,0,7.3,14.4,5.82,N,0,N,0,0,6,5,5,7,N,1,40.5,1,24.3,5,2,N,5,9,3,31,1,174.7,923,24,Y24,Y60,N,923,921,,133728,13373,200591,2024,175,99,60600200000000,0,N,2,,0,0,2005,1,0,0,1,10,0,5,Y,5,13500,2043,,N,29,F,5,25164,ST,724,38.664825,-90.186186,-90.186185999933,38.6648250002779,
134674,17,82014200000000,1,8,1,0,0,8,163,1660,G 6th B A C H 8th 9th,,"WB CD to TudorAv """"",PIER G12->PIER D36,99.99,0,1,1007004008,80,38371600,90095810,2,3,1,1,11,1969,1,4,700,2017,6,7.6,0,0,1,1,N,N,N,5,N,0,0,A,7,1,4,3,0,0,24,0,8,40.5,709,0,0,7.6,8.6,99.99,H,99.99,H,1.5,1.5,6,5,5,N,N,6,48.3,6,28.8,5,4,3,5,N,6,37,1,709,323,24,Y24,N,N,323,,,4559,456,5015,,,,,0,N,1,,1,0,2007,1,6,1,0,5,0,,Y,N,1414,2046,0,N,17,F,5,6097.4,ST,724,38.621111,-90.166139,-90.1661390002199,38.6211110001029,
134820,17,82031400000000,1,8,1,0,0,8,163,1660,2 future TRRA tracks,,IL 3 NB,0.5mi SW I-70,99.99,2.993,1,2078800000,0,38381359,90094108,2,3,1,1,16,2016,2,0,2350,2018,9,11.6,0,20,0,1,1,1,1,5,N,0,0,A,1,0,4,2,0,0,3,0,11.8,22.6,61,0,0,11.6,12.6,99.99,N,0,N,0,0,8,8,8,N,N,8,42.8,8,33,8,7,N,5,N,8,,,0,923,48,N,N,N,,,,,,,,,0,,0,L,1,,0,0,,1,0,0,1,31,0,,Y,N,1187,2046,0,N,17,G,8,768.6,ST,724,38.637108,-90.161411,-90.1614109997929,38.637108000277,
314653,29,888,1,5,1,0,0,5,510,65000,IS 55  IS 55,,ARSENAL ST W,S 34 T 45 N R 7 E,99.99,1.136,0,,,38354810,90125805,5,3,1,1,16,1964,2,8,6389,2023,4,14.6,2,12,0,0,0,0,0,5,N,0,0,P,1,1,2,6,0,0,4,0,7.9,22.1,73.2,1.5,1.5,11,13,99.99,H,4.57,H,3.4,2.5,6,6,6,N,N,1,52.2,1,31.5,6,6,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,L,1,,0,0,1985,1,9,0,4,5,0,,Y,N,8945,2043,,N,29,F,6,951.6,AM,1202,38.596617,-90.216033,-90.2160329995584,38.5966169997907,
314693,29,894,1,5,1,0,0,5,510,65000,IS 55  IS 44,,TUCKER BLVD N,S 27 T 45 N R 7 E,99.99,0,1,132608,0,38363752,90123013,3,3,1,1,14,1965,6,7,13991,2020,4,25,2,34,0,0,0,0,0,5,N,0,0,A,1,1,2,1,0,0,6,0,25,20.4,100,1.5,1.5,25,28.6,99.99,H,4.55,H,2.4,3.1,4,4,6,N,N,1,68.4,1,41.4,4,5,3,5,N,8,35,1,10.9,823,24,N,N,N,,,,3846,385,5769,2024,,,,0,N,2,,1,0,1985,1,9,0,4,5,0,,Y,N,19587,2040,,N,29,P,4,2860,AM,1202,38.610217,-90.208525,-90.2085249998896,38.6102169999364,
296053,29,1849,1,1,1,44,0,5,510,65000,CST TOWER GROVE AVE,,IS 44 W,S 20 T 45 N R 7 E,99.99,9.223,1,10,0,38370591,90152177,1,3,1,1,11,1970,5,2,40545,2023,6,23.9,0,2,0,1,1,1,1,5,N,0,0,A,1,1,2,1,0,0,4,0,24.1,15.1,49.4,0,0,23.9,24.5,99.99,H,4.34,H,5.5,1.5,6,6,7,N,N,1,59.4,1,36,6,6,5,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,2018,1,3,0,1,12,1,,Y,N,50681,2043,,N,29,F,6,1210.3,AM,1202,38.618292,-90.25605,-90.2560499998901,38.6182920001428,
309086,29,35738,1,1,1,44,0,5,510,65000,CST KINGSHIGHWAY BLVD,,IS 44 W,S 19 T 45 N R 6 E,99.99,10.139,1,10,0,38370670,90155935,2,3,1,1,11,2018,4,7,35876,2023,0,21.2,0,11,0,1,1,1,1,4,N,0,0,A,1,1,5,4,0,0,2,0,20.4,20.8,38,0,0,20.4,21.2,99.99,H,4.8,N,0,0,7,8,8,N,N,1,71.1,1,42.3,8,6,N,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,0,1,1,0,1,12,1,,Y,N,44845,2043,,N,29,G,7,805.6,ST,724,38.618528,-90.266486,-90.2664859998369,38.6185280002809,
314636,29,884,1,1,1,55,0,5,510,65000,CST BRDWAY ST,,IS 55 S,S 34 T 45 N R 7 E,99.99,5.168,1,13,0,38352994,90125207,1,3,1,1,11,1965,4,3,40531,2023,6,18.9,0,16,0,1,1,1,0,5,N,0,0,A,1,1,2,1,0,0,4,0,19.5,15.2,56.4,0.2,0.2,19.5,20.3,99.99,H,4.73,H,3,1.4,6,6,6,N,N,1,65.7,1,39.6,6,5,5,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,1985,1,3,1,0,12,1,,Y,N,50664,2043,,N,29,F,6,1144.92,AM,1202,38.591658,-90.21445,-90.2144500000428,38.5916580002303,
134828,17,82032600000000,1,8,1,0,0,8,163,1660,FAI 64,,9TH STREET,East St. Louis,99.99,1.384,1,9921300000,0,38375306,90083493,2,3,1,1,16,2013,2,8,1600,2018,9,11.2,3,8,0,1,N,N,N,5,0,0,0,A,1,1,4,2,0,0,2,0,13.3,49.4,90,3,0,10,17.4,99.99,H,5.21,H,4.3,3,8,8,8,N,N,8,51.8,8,40.2,8,5,6,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,0,N,2,,0,0,,1,0,0,1,23,0,,Y,N,1616,2046,0,N,17,G,8,1566,ST,724,38.631406,-90.143036,-90.1430360001821,38.6314060001678,
303670,29,30517,1,3,1,100,0,5,510,65000,BNSF RR,,MO 100 E,S 17 T 45 N R 7 E,99.99,190.098,0,,,38374007,90144316,2,3,1,1,16,2004,4,0,6604,2023,5,18,0,28,0,1,1,1,1,5,N,0,0,A,5,2,4,2,0,0,4,0,18,22.2,99.4,0,2,17.2,18.8,99.99,R,7.01,N,0,0,6,7,7,N,N,1,96.3,1,57.6,7,5,N,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,5,0,1,13,0,,Y,N,9246,2043,,N,29,F,6,1868.72,ST,724,38.627797,-90.245322,-90.2453219998652,38.6277970002741,
134688,17,82016000000000,1,1,1,64,0,8,163,1660,25TH STREET,,FAI 64 EB,0.49 E OF BAUGH AVE,99.99,6.823,1,0000I06400,0,38371899,90072696,2,3,1,1,11,1973,3,4,36450,2023,6,14.6,0,8,0,1,1,1,1,5,N,0,0,A,6,1,4,2,0,0,3,0,15.8,27.7,55.8,0,0,15.4,16.5,99.99,H,99.99,H,1.6,30.4,6,7,7,N,N,6,68.4,6,40.8,7,5,3,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,1,R,1,,1,0,,1,9,0,0,13,1,,Y,N,39895,2046,0,N,17,F,6,920.7,ST,724,38.621942,-90.124156,-90.1241560000579,38.6219419997039,
134682,17,82015400000000,1,1,1,64,0,8,163,1660,Abandoned Rdwy C,,FAI 64 WB,0.12 E OF 18TH ST,99.99,6.035,1,0000I06400,0,38372698,90075880,2,3,1,1,11,1968,3,0,37900,2023,6,17.1,0,45,0,1,1,1,0,5,N,0,0,A,1,0,4,2,0,0,3,0,14.5,19.8,53.6,0,0,14.1,15,99.99,N,0,N,0,0,7,7,7,N,N,6,68.4,6,36.6,7,4,N,5,N,8,,,0,223,24,N,N,N,,,,,,,,,0,,1,L,1,,1,0,,1,9,0,0,13,1,,Y,N,41713,2046,0,N,17,G,7,804,ST,724,38.624161,-90.133,-90.1330000002684,38.6241610002512,
134931,17,82308200000000,1,8,1,0,0,8,163,5177,MO. PAC. R.R.,,FAU 9212,PARKS AIRPORT CAHOKI,99.99,0.547,0,,,38350089,90095097,5,3,2,2,17,1980,2,0,6450,2023,5,7.3,0,0,0,0,0,0,0,5,N,0,0,A,1,2,4,2,0,0,3,0,7.3,21.3,56.3,0,0,7.3,9.1,99.99,R,7.01,H,21.3,0,6,5,7,N,N,D,44.4,D,32.4,5,2,8,5,N,8,31,1,56.1,323,24,N,N,N,,,,266,27,293,,,0,,0,N,2,,0,0,,1,0,0,0,11,0,,Y,N,4495,2046,0,N,17,F,5,512.33,ST,724,38.583581,-90.164158,-90.164158000321,38.5835809998233,
301692,29,2826,1,3,7,0,0,5,510,65000,RP IS44E TO PARK AVE  CS,,RP 8TH ST TO IS44E,S 25 T 45 N R 7 E,99.99,0.106,1,902965,0,38364727,90115484,8,3,1,1,11,1978,1,5,5042,2023,6,6.1,0,0,0,1,0,0,0,5,N,0,0,A,1,1,4,2,0,0,11,0,7.9,24.7,175.3,0,0,7.9,8.9,99.99,H,5,H,1.3,0,6,7,7,N,N,1,47.7,1,28.8,7,8,4,5,N,8,,,0,823,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,0,1,3,1,0,18,0,,Y,N,6303,2043,,N,29,F,6,1560.17,MM,303,38.613131,-90.198517,-90.1985169995649,38.6131309997437,
303613,29,3040,1,1,1,64,0,5,510,65000,CST N SARAH ST,,IS 64 W,S 17 T 45 N R 7 E,99.99,6.072,1,6373,0,38375269,90145650,2,3,1,1,11,1981,3,2,50366,2023,6,14,0,25,0,1,1,1,1,4,N,0,0,A,1,1,6,2,0,0,3,0,15.7,18.3,47.9,0,0,15.7,16.7,99.99,H,4.8,H,2.1,0,6,6,7,N,N,1,58.5,1,30.6,6,5,4,5,N,8,,,0,723,24,N,N,N,,,,,,,,,,,1,L,1,,1,0,0,1,1,0,1,18,1,,Y,N,62958,2043,,N,29,F,6,799.93,AM,1202,38.631314,-90.249072,-90.2490719999507,38.6313140000039,
303209,29,29760,1,5,1,0,0,5,510,65000,UP RR,,ARSENAL ST,S 30 T 45 N R 7 E,99.99,0,0,,,38362027,90163061,2,3,4,4,16,2003,2,0,10090,2023,5,11,0,0,0,1,1,N,N,5,N,0,0,A,1,2,1,1,0,0,1,0,11,12.8,12.8,1.8,1.8,11.9,18,99.99,R,7.09,R,5.7,0,6,6,7,N,N,1,80.1,1,47.7,6,5,7,5,N,8,,,0,423,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,1,5,0,,Y,N,13622,2043,,N,29,F,6,230.4,ST,724,38.605631,-90.275169,-90.2751690003888,38.6056309999297,
134668,17,82013100000000,1,8,1,0,0,8,163,1660,NSRR,,26th,0.2mi SW of IL 15,4.67,1.819,1,99228A0000,0,38360967,90081838,3,3,1,1,16,1936,2,0,6150,2023,4,10.4,0,0,0,1,0,0,0,5,N,0,0,A,1,2,3,10,3,2,2,2,10.5,50.4,136.6,1.7,1.7,10.3,14.7,99.99,R,6.99,H,2.7,0,7,5,5,N,N,6,46,6,27.5,5,4,5,5,N,6,,,0,1023,24,Y24,N,N,1023,,,,,,,,0,,0,N,2,,0,0,1988,1,0,0,1,10,0,,Y,N,7979,2046,0,N,17,F,5,2008.02,ST,724,38.602686,-90.138439,-90.1384390001747,38.6026860001561,
134691,17,82016300000000,1,1,1,64,0,8,163,1660,Metrolink  Abandoned RR,,I-64 WB,0.3mi E of 25th St.,99.99,7.21,1,0000I06400,0,38371685,90070907,11,3,1,1,11,1973,3,0,36450,2023,9,16.5,0,66,1,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,14,62.2,148.1,0,0,14.1,15,99.99,R,7.01,H,4.6,0,8,8,8,N,N,6,58.6,6,32.4,8,4,8,5,N,8,31,1,148.1,223,24,N,N,N,,,,3499,349,3848,,,0,,1,L,1,,1,0,2009,1,0,0,1,13,1,,Y,N,39895,2046,0,N,17,G,8,2221.5,ST,724,38.621347,-90.119186,-90.1191859997816,38.6213470000894,
301835,29,28408,1,5,1,0,0,5,510,65000,RVR DES PERES LAGO,,PAGODA CIRCLE DR,S 1201 T 45 N R 6 E,99.99,1.287,0,,,38383110,90164871,1,3,12,4,19,2000,2,0,9000,2022,5,12.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,1,0,12.2,11,22.9,2.5,2.5,12.2,17.3,99.99,N,0,N,0,0,N,N,N,8,8,1,54,1,32.4,8,5,N,5,9,8,,,0,422,24,N,N,N,,,,,,,,,,,0,N,2,,0,0,0,N,N,N,N,5,0,,Y,8,12150,2042,,N,29,G,8,396.17,ST,724,38.641972,-90.280197,-90.2801970003915,38.6419719999971,
291877,29,1266,1,3,7,0,0,5,510,65000,IS 44  IS 44,,RP IS44E TO LAFAYE,S 27 T 45 N R 7 E,99.99,0.428,1,279384,0,38364311,90124140,8,3,1,1,11,1965,2,3,5537,2023,6,11.6,0,4,0,1,1,1,1,5,N,0,0,A,6,1,2,1,0,0,3,0,12.2,18.3,41.1,0.2,0.2,12.2,13,99.99,H,4.88,H,3.5,2.6,6,5,6,N,N,1,60.3,1,36,5,9,5,5,N,7,,,0,823,24,N,N,N,,,,,,,,,,,0,N,1,,1,0,1990,1,3,0,1,18,0,,Y,N,6921,2043,,N,29,F,5,534.3,MM,303,38.612139,-90.214489,-90.2144890004008,38.6121389997455,
292203,29,13134,1,5,1,0,0,5,510,65000,UP & TRRA RR,,18TH ST,S 23 T 45 N R 7 E,5.05,0.322,0,,,38372606,90122891,2,3,4,4,16,1986,4,0,14500,2023,6,14.6,0,0,1,1,1,1,1,5,N,0,0,P,5,2,4,2,6,2,3,5,14.6,41.8,222.2,2.2,0,14.6,17.9,5.05,R,6.96,R,2.9,0,6,5,6,N,N,2,56.7,2,34.2,5,2,4,5,N,8,35,1,22.3,323,24,N,N,N,,,,4977,498,7466,2024,,,,0,N,2,,0,0,0,1,1,0,1,5,0,,Y,N,19575,2043,,N,29,F,5,3977.38,AM,1202,38.623372,-90.2082,-90.2082000001996,38.6233720003099,
